# NextGen (solar)
# teff = 3400 K (value for the effective temperature for the model. Temperatures are given in K)
# logg = 5.0 log(cm/s2) (value for Log(G) for the model.)
# meta = 0.0  (value for the Metallicity for the model.)
#
#     WAVELENGTH	#            FLUX	
#     (ANGSTROM)	#   (ERG/CM2/S/A)	
################	#################	
          26.484	     1.256600e-97	
          37.958	     1.256600e-97	
          51.247	     1.256600e-97	
          65.814	     1.256600e-97	
          81.109	     1.256600e-97	
          96.662	     1.256600e-97	
         112.129	     1.256600e-97	
         127.286	     1.256600e-97	
         142.014	     1.256600e-97	
         156.264	     1.256600e-97	
         170.037	     1.256600e-97	
         183.358	     1.256600e-97	
         196.268	     1.256600e-97	
         208.811	     1.256600e-97	
         221.031	     1.256600e-97	
         232.971	     1.170100e-96	
         244.667	     1.012100e-92	
         256.153	     5.072400e-89	
         267.458	     1.413200e-85	
         278.607	     2.323900e-82	
         289.620	     2.383500e-79	
         300.518	     1.600300e-76	
         311.314	     7.314900e-74	
         322.022	     2.367100e-71	
         332.654	     5.561700e-69	
         343.220	     9.777100e-67	
         353.727	     1.309800e-64	
         364.183	     1.371500e-62	
         374.594	     1.138200e-60	
         384.965	     7.624500e-59	
         395.302	     4.170700e-57	
         405.607	     1.888900e-55	
         415.884	     7.181400e-54	
         426.137	     2.307900e-52	
         436.368	     6.371000e-51	
         446.580	     1.517800e-49	
         456.773	     3.149300e-48	
         466.951	     5.757200e-47	
         477.114	     9.315600e-46	
         487.265	     1.343400e-44	
         497.404	     1.742600e-43	
         507.532	     1.982500e-42	
         517.651	     2.372500e-41	
         527.761	     2.276200e-40	
         537.863	     2.010100e-39	
         547.958	     1.637600e-38	
         558.046	     1.239400e-37	
         568.128	     8.740000e-37	
         578.205	     5.759800e-36	
         588.276	     3.558900e-35	
         598.343	     2.068300e-34	
         608.405	     1.133700e-33	
         618.463	     5.879100e-33	
         628.518	     2.891400e-32	
         638.569	     1.351800e-31	
         648.617	     6.021600e-31	
         658.662	     2.561000e-30	
         668.705	     1.042300e-29	
         678.745	     4.067300e-29	
         688.782	     1.524400e-28	
         698.817	     5.496400e-28	
         708.851	     1.909700e-27	
         718.882	     6.404100e-27	
         728.912	     2.075900e-26	
         738.940	     6.511900e-26	
         748.966	     1.979700e-25	
         758.991	     5.841300e-25	
         769.015	     1.674200e-24	
         779.037	     4.666700e-24	
         789.058	     1.266500e-23	
         799.078	     3.349700e-23	
         809.097	     8.643900e-23	
         819.115	     2.177800e-22	
         829.132	     5.361800e-22	
         839.149	     1.291200e-21	
         849.164	     3.043800e-21	
         859.178	     7.029300e-21	
         869.192	     1.591100e-20	
         879.205	     3.533500e-20	
         889.218	     7.702100e-20	
         899.230	     1.649000e-19	
         909.241	     3.469800e-19	
         919.251	     2.730300e-16	
         929.261	     2.952600e-16	
         939.271	     3.382300e-16	
         949.280	     8.495900e-17	
         959.289	     8.039100e-16	
         969.297	     5.397700e-16	
         979.305	     6.779700e-15	
         989.312	     5.959500e-15	
         999.319	     4.170700e-14	
        1009.326	     1.277100e-14	
        1019.332	     3.193100e-14	
        1029.338	     7.820100e-15	
        1039.344	     4.979800e-14	
        1049.349	     1.340300e-14	
        1059.355	     5.691300e-15	
        1069.359	     6.969600e-14	
        1079.364	     1.500400e-13	
        1089.368	     1.214000e-13	
        1099.372	     3.582700e-14	
        1109.376	     7.115600e-12	
        1119.380	     2.061600e-13	
        1129.384	     2.416600e-11	
