# NextGen (solar)
# teff = 2800 K (value for the effective temperature for the model. Temperatures are given in K)
# logg = 5.0 log(cm/s2) (value for Log(G) for the model.)
# meta = 0.0  (value for the Metallicity for the model.)
#
#     WAVELENGTH	#            FLUX	
#     (ANGSTROM)	#   (ERG/CM2/S/A)	
################	#################	
          26.484	     1.256600e-97	
          37.958	     1.256600e-97	
          51.247	     1.256600e-97	
          65.814	     1.256600e-97	
          81.109	     1.256600e-97	
          96.662	     1.256600e-97	
         112.129	     1.256600e-97	
         127.286	     1.256600e-97	
         142.014	     1.256600e-97	
         156.264	     1.256600e-97	
         170.037	     1.256600e-97	
         183.358	     1.256600e-97	
         196.268	     1.256600e-97	
         208.811	     1.256600e-97	
         221.031	     1.256600e-97	
         232.971	     1.256600e-97	
         244.667	     1.256600e-97	
         256.153	     1.256600e-97	
         267.458	     1.256600e-97	
         278.607	     1.256600e-97	
         289.620	     1.256600e-97	
         300.518	     1.256600e-97	
         311.314	     1.256600e-97	
         322.022	     1.256600e-97	
         332.654	     1.256600e-97	
         343.220	     1.256600e-97	
         353.727	     1.256600e-97	
         364.183	     1.256600e-97	
         374.594	     1.271200e-97	
         384.965	     1.135600e-96	
         395.302	     5.131100e-94	
         405.607	     1.924000e-91	
         415.884	     5.410200e-89	
         426.137	     1.170100e-86	
         436.368	     1.977900e-84	
         446.580	     2.655900e-82	
         456.773	     2.878800e-80	
         466.951	     2.548100e-78	
         477.114	     1.867300e-76	
         487.265	     1.146100e-74	
         497.404	     5.959500e-73	
         507.532	     2.198900e-71	
         517.651	     7.132000e-62	
         527.761	     1.125100e-60	
         537.863	     1.469600e-59	
         547.958	     1.924000e-58	
         558.046	     2.173800e-57	
         568.128	     2.234700e-56	
         578.205	     8.283400e-55	
         588.276	     4.337200e-54	
         598.343	     6.197400e-53	
         608.405	     4.844100e-52	
         618.463	     3.437200e-51	
         628.518	     2.292000e-50	
         638.569	     1.456200e-49	
         648.617	     8.733900e-49	
         658.662	     4.979800e-48	
         668.705	     2.711500e-47	
         678.745	     1.406700e-46	
         688.782	     7.001800e-46	
         698.817	     3.328200e-45	
         708.851	     1.524800e-44	
         718.882	     6.702100e-44	
         728.912	     2.845800e-43	
         738.940	     1.164700e-42	
         748.966	     4.604800e-42	
         758.991	     1.762800e-41	
         769.015	     6.534500e-41	
         779.037	     2.350800e-40	
         789.058	     1.067100e-39	
         799.078	     3.649300e-39	
         809.097	     1.208400e-38	
         819.115	     3.910300e-38	
         829.132	     1.230900e-37	
         839.149	     3.789700e-37	
         849.164	     1.374700e-38	
         859.178	     5.932100e-38	
         869.192	     1.734200e-37	
         879.205	     6.388700e-37	
         889.218	     5.185700e-35	
         899.230	     7.705700e-36	
         909.241	     3.187900e-34	
         919.251	     2.264200e-30	
         929.261	     6.851900e-32	
         939.271	     5.989800e-31	
         949.280	     3.282500e-32	
         959.289	     2.283500e-30	
         969.297	     7.970900e-31	
         979.305	     2.415000e-29	
         989.312	     1.823100e-30	
         999.319	     6.614700e-26	
        1009.326	     1.846800e-30	
        1019.332	     2.761900e-29	
        1029.338	     4.960300e-30	
        1039.344	     1.684300e-29	
        1049.349	     2.380200e-29	
        1059.355	     5.213300e-29	
        1069.359	     1.434500e-28	
        1079.364	     6.697600e-28	
        1089.368	     9.498600e-28	
        1099.372	     1.283100e-27	
        1109.376	     5.115800e-25	
        1119.380	     6.231700e-27	
        1129.384	     2.017900e-20	
