"WAVELENGTH (MICRONS)" "FLUX (ERG/CM2/S/A)"
3.915253231e-01 4.2711657e+02
3.916036281e-01 2.4813491e+02
3.916819489e-01 3.2091064e+02
3.917602852e-01 2.7789509e+02
3.918386373e-01 1.7116705e+02
3.919170050e-01 7.6380491e+01
3.919953884e-01 1.0080931e+01
3.920737875e-01 2.3524064e+01
3.921522023e-01 4.7030237e+01
3.922306327e-01 2.0066540e+01
3.923090788e-01 7.1987451e+00
3.923875407e-01 3.5012775e+01
3.924660182e-01 9.6104378e+01
3.925445114e-01 8.6465727e+01
3.926230203e-01 6.6939301e+01
3.927015449e-01 3.4688654e+01
3.927800852e-01 -2.3112504e+00
3.928586412e-01 3.2888971e+01
3.929372129e-01 1.4893445e+01
3.930158004e-01 5.3962046e+00
3.930944035e-01 1.5366821e+01
3.931730224e-01 6.4377862e+01
3.932516570e-01 1.4634353e+02
3.933303073e-01 1.6507882e+02
3.934089734e-01 1.9312108e+02
3.934876552e-01 2.5047673e+02
3.935663527e-01 1.6113490e+02
3.936450660e-01 2.0508445e+02
3.937237950e-01 2.1835081e+02
3.938025398e-01 1.9204449e+02
3.938813003e-01 1.6218467e+02
3.939600765e-01 1.4827390e+02
3.940388686e-01 5.9295064e+01
3.941176763e-01 1.5518781e+01
3.941964999e-01 4.1173835e+01
3.942753392e-01 2.0702295e+01
3.943541942e-01 -9.5363063e-01
3.944330651e-01 8.0543104e+00
3.945119517e-01 1.9719976e+01
3.945908541e-01 3.7713391e+01
3.946697722e-01 6.2250736e+01
3.947487062e-01 9.8452158e+01
3.948276559e-01 9.4116554e+01
3.949066215e-01 1.0451449e+02
3.949856028e-01 1.6375821e+02
3.950645999e-01 2.0411163e+02
3.951436128e-01 1.6575797e+02
3.952226416e-01 1.4296248e+02
3.953016861e-01 1.4542072e+02
3.953807464e-01 1.7771514e+02
3.954598226e-01 1.5987174e+02
3.955389145e-01 1.3013870e+02
3.956180223e-01 1.0443036e+02
3.956971459e-01 8.4716810e+01
3.957762854e-01 5.8838037e+01
3.958554406e-01 4.6247433e+01
3.959346117e-01 3.1581702e+01
3.960137986e-01 1.8315476e+01
3.960930014e-01 8.4496693e+00
3.961722200e-01 4.8323111e+00
3.962514544e-01 5.8086194e-01
3.963307047e-01 2.0713955e+01
3.964099709e-01 4.0395477e+01
3.964892529e-01 5.8967409e+01
3.965685507e-01 8.1015318e+01
3.966478644e-01 1.0909943e+02
3.967271940e-01 1.3869190e+02
3.968065394e-01 1.6419326e+02
3.968859007e-01 1.7007290e+02
3.969652779e-01 2.1449937e+02
3.970446710e-01 2.8411437e+02
3.971240799e-01 3.4529195e+02
3.972035047e-01 3.9461148e+02
3.972829454e-01 4.4158891e+02
3.973624020e-01 3.4904032e+02
3.974418745e-01 5.0422464e+02
3.975213629e-01 6.3275538e+02
3.976008671e-01 7.1565837e+02
3.976803873e-01 7.5576182e+02
3.977599234e-01 7.2969122e+02
3.978394754e-01 8.4646309e+02
3.979190433e-01 9.1353040e+02
3.979986271e-01 8.8439121e+02
3.980782268e-01 7.6165858e+02
3.981578424e-01 -1.4948322e+02
3.982374740e-01 4.6503630e+02
3.983171215e-01 8.3630433e+02
3.983967849e-01 8.6421075e+02
3.984764643e-01 1.3456815e+03
3.985561596e-01 1.4318949e+03
3.986358708e-01 1.4669041e+03
3.987155980e-01 1.2485026e+03
3.987953411e-01 6.6302239e+02
3.988751002e-01 9.2840646e+02
3.989548752e-01 -2.4272236e+02
3.990346662e-01 5.4355274e+02
3.991144731e-01 1.2036696e+03
3.991942960e-01 1.5923171e+03
3.992741349e-01 1.6809945e+03
3.993539897e-01 1.7542641e+03
3.994338605e-01 1.6951198e+03
3.995137473e-01 1.6650433e+03
3.995936500e-01 1.6572432e+03
3.996735687e-01 1.3287937e+03
3.997535035e-01 1.6633021e+02
3.998334542e-01 1.6818906e+02
3.999134208e-01 3.5637864e+02
3.999934035e-01 9.3084696e+02
4.000734022e-01 1.6764218e+03
4.001534169e-01 2.0415344e+03
4.002334476e-01 1.9974135e+03
4.003134943e-01 1.9962442e+03
4.003935570e-01 1.9911832e+03
4.004736357e-01 7.3207879e+02
4.005537304e-01 1.0257020e+03
4.006338411e-01 1.6650498e+03
4.007139679e-01 1.8088984e+03
4.007941107e-01 9.7973880e+02
4.008742695e-01 -1.1702390e+02
4.009544444e-01 1.2273932e+03
4.010346353e-01 1.9494961e+03
4.011148422e-01 2.3560825e+03
4.011950652e-01 2.2262911e+03
4.012753042e-01 2.7113180e+03
4.013555592e-01 2.0153222e+03
4.014358304e-01 2.4700340e+03
4.015161175e-01 2.7006479e+03
4.015964207e-01 2.5738586e+03
4.016767400e-01 2.5684771e+03
4.017570754e-01 2.3917726e+03
4.018374268e-01 2.3655137e+03
4.019177943e-01 2.1653826e+03
4.019981778e-01 1.5575074e+03
4.020785775e-01 -5.4357069e+01
4.021589932e-01 9.5546748e+02
4.022394250e-01 1.3380252e+03
4.023198729e-01 1.2312037e+03
4.024003368e-01 5.9337647e+02
4.024808169e-01 5.9261440e+02
4.025613131e-01 1.0671040e+03
4.026418253e-01 8.2581438e+02
4.027223537e-01 6.0260827e+02
4.028028982e-01 4.0444360e+02
4.028834588e-01 2.1604992e+02
4.029640354e-01 5.5986153e+01
4.030446283e-01 1.9399793e+01
4.031252372e-01 2.0319098e+01
4.032058622e-01 4.1364414e+01
4.032865034e-01 3.3113509e+00
4.033671607e-01 3.0325330e+01
4.034478341e-01 -4.7479347e+01
4.035285237e-01 9.3858838e+01
4.036092294e-01 2.5850001e+02
4.036899512e-01 4.8178765e+02
4.037706892e-01 7.2028110e+02
4.038514434e-01 1.0349667e+03
4.039322137e-01 1.1905706e+03
4.040130001e-01 1.2663934e+03
4.040938027e-01 1.2199781e+03
4.041746215e-01 1.5835109e+03
4.042554564e-01 1.6900493e+03
4.043363075e-01 7.8718836e+02
4.044171747e-01 2.9720507e+02
4.044980582e-01 3.8764392e+02
4.045789578e-01 -2.7611933e+01
4.046598736e-01 3.5796281e+02
4.047408056e-01 5.4639997e+02
4.048217537e-01 9.6480983e+02
4.049027181e-01 1.6263387e+03
4.049836986e-01 2.1122853e+03
4.050646954e-01 2.3359100e+03
4.051457083e-01 2.6700863e+03
4.052267374e-01 2.5294602e+03
4.053077828e-01 1.9208363e+03
4.053888443e-01 1.6159331e+02
4.054699221e-01 2.2615915e+03
4.055510161e-01 4.1695700e+02
4.056321263e-01 1.5935067e+03
4.057132527e-01 2.3604700e+03
4.057943954e-01 2.3144524e+03
4.058755542e-01 1.8181682e+03
4.059567294e-01 2.4437675e+03
4.060379207e-01 2.3944924e+03
4.061191283e-01 2.1866953e+03
4.062003521e-01 1.6852792e+03
4.062815922e-01 8.4878452e+02
4.063628485e-01 -4.6566147e+01
4.064441211e-01 9.1777190e+02
4.065254099e-01 1.7098948e+03
4.066067150e-01 2.2033096e+03
4.066880363e-01 2.3484993e+03
4.067693739e-01 2.2594992e+03
4.068507278e-01 2.7746765e+03
4.069320979e-01 2.4751042e+03
4.070134844e-01 1.9670062e+03
4.070948871e-01 1.0730175e+03
4.071763060e-01 -3.6728001e+01
4.072577413e-01 1.3681294e+03
4.073391929e-01 2.0928038e+03
4.074206607e-01 2.3486352e+03
4.075021448e-01 2.2023766e+03
4.075836453e-01 2.8169471e+03
4.076651620e-01 3.0150299e+03
4.077466950e-01 2.4703800e+03
4.078282444e-01 2.4611404e+03
4.079098100e-01 2.4533082e+03
4.079913920e-01 2.5012708e+03
4.080729902e-01 3.2783221e+03
4.081546048e-01 3.4780948e+03
4.082362358e-01 2.6299251e+03
4.083178830e-01 2.3370126e+03
4.083995466e-01 2.7952606e+03
4.084812265e-01 2.9168015e+03
4.085629227e-01 3.1298999e+03
4.086446353e-01 3.0517843e+03
4.087263643e-01 3.0866825e+03
4.088081095e-01 3.0035908e+03
4.088898711e-01 2.6611629e+03
4.089716491e-01 2.8824272e+03
4.090534434e-01 2.7315899e+03
4.091352541e-01 2.6910282e+03
4.092170812e-01 2.0161471e+03
4.092989246e-01 1.0576711e+03
4.093807844e-01 3.1205910e+03
4.094626605e-01 2.4483485e+03
4.095445531e-01 1.8562803e+03
4.096264620e-01 2.2413750e+03
4.097083873e-01 2.5961968e+03
4.097903290e-01 2.8310223e+03
4.098722870e-01 2.7120893e+03
4.099542615e-01 -2.2790097e+02
4.100362523e-01 6.6549669e+02
4.101182596e-01 1.3351555e+03
4.102002832e-01 1.6187878e+03
4.102823233e-01 1.6186382e+03
4.103643798e-01 5.8026229e+02
4.104464526e-01 1.4558661e+03
4.105285419e-01 9.4413054e+02
4.106106476e-01 1.0826116e+03
4.106927698e-01 2.3786095e+03
4.107749083e-01 1.9893168e+03
4.108570633e-01 2.5857494e+03
4.109392347e-01 9.8385304e+02
4.110214226e-01 7.6320757e+02
4.111036268e-01 1.4983436e+03
4.111858476e-01 5.6042744e+01
4.112680847e-01 5.0148105e+02
4.113503384e-01 2.3142454e+03
4.114326084e-01 1.5010790e+03
4.115148949e-01 1.0824706e+03
4.115971979e-01 1.3038571e+03
4.116795174e-01 1.4360117e+03
4.117618533e-01 1.8143512e+03
4.118442056e-01 3.9360486e+02
4.119265745e-01 1.5239920e+03
4.120089598e-01 1.9045098e+03
4.120913616e-01 7.9062847e+02
4.121737799e-01 2.2148692e+03
4.122562146e-01 2.1301675e+03
4.123386659e-01 1.6755643e+03
4.124211336e-01 1.6388496e+03
4.125036178e-01 1.9323571e+03
4.125861185e-01 1.6592429e+03
4.126686358e-01 1.9657736e+03
4.127511695e-01 6.1810802e+02
4.128337197e-01 1.2488644e+03
4.129162865e-01 1.5660749e+03
4.129988697e-01 1.4567673e+03
4.130814695e-01 1.6529290e+03
4.131640858e-01 1.8713043e+02
4.132467186e-01 1.0379010e+03
4.133293680e-01 1.2060842e+03
4.134120338e-01 1.2561391e+03
4.134947162e-01 1.1508282e+03
4.135774152e-01 1.4488953e+03
4.136601307e-01 1.3457784e+03
4.137428627e-01 1.5643692e+03
4.138256113e-01 1.5323124e+03
4.139083764e-01 1.5100800e+03
4.139911581e-01 1.5185872e+03
4.140739563e-01 1.6847885e+03
4.141567711e-01 7.4660906e+02
4.142396024e-01 1.0276534e+03
4.143224504e-01 7.1497094e+02
4.144053148e-01 2.1721684e+02
4.144881959e-01 9.5911731e+02
4.145710935e-01 1.2645142e+03
4.146540078e-01 1.4586937e+03
4.147369386e-01 1.1448346e+03
4.148198860e-01 9.0485068e+02
4.149028499e-01 7.4277772e+02
4.149858305e-01 5.6212981e+02
4.150688277e-01 1.2490031e+03
4.151518414e-01 1.2878139e+03
4.152348718e-01 1.2732006e+03
4.153179188e-01 1.2468027e+03
4.154009824e-01 1.2054975e+03
4.154840626e-01 1.1670585e+03
4.155671594e-01 9.3484483e+02
4.156502728e-01 9.4226448e+02
4.157334029e-01 1.0140132e+03
4.158165495e-01 9.8454625e+02
4.158997128e-01 8.7944346e+02
4.159828928e-01 1.0691460e+03
4.160660894e-01 9.9195893e+02
4.161493026e-01 8.8615983e+02
4.162325324e-01 9.3450889e+02
4.163157790e-01 9.4960747e+02
4.163990421e-01 9.0331425e+02
4.164823219e-01 8.1475475e+02
4.165656184e-01 8.4209657e+02
4.166489315e-01 7.4986321e+02
4.167322613e-01 7.6303932e+02
4.168156077e-01 7.7269966e+02
4.168989709e-01 7.6521017e+02
4.169823507e-01 7.1124769e+02
4.170657471e-01 7.8077291e+02
4.171491603e-01 3.1979607e+02
4.172325901e-01 4.0668407e+02
4.173160366e-01 4.7636521e+02
4.173994998e-01 5.0066813e+02
4.174829797e-01 4.4994746e+02
4.175664763e-01 5.8057735e+02
4.176499896e-01 5.0552042e+02
4.177335196e-01 5.2467803e+02
4.178170663e-01 5.1575063e+02
4.179006297e-01 4.7600041e+02
4.179842099e-01 4.6522386e+02
4.180678067e-01 5.0099277e+02
4.181514203e-01 4.7721333e+02
4.182350506e-01 4.4541459e+02
4.183186976e-01 4.2540995e+02
4.184023613e-01 4.1596511e+02
4.184860418e-01 3.9205054e+02
4.185697390e-01 3.9939022e+02
4.186534529e-01 -6.0613954e+01
4.187371836e-01 1.3547858e+02
4.188209311e-01 2.7693737e+02
4.189046952e-01 2.7237142e+02
4.189884762e-01 7.4053400e+01
4.190722739e-01 2.4789058e+02
4.191560883e-01 2.9003273e+02
4.192399196e-01 2.7408049e+02
4.193237675e-01 2.6429621e+02
4.194076323e-01 2.0445391e+02
4.194915138e-01 5.6347755e+01
4.195754121e-01 2.3118990e+02
4.196593272e-01 2.2610652e+02
4.197432591e-01 2.1589307e+02
4.198272077e-01 1.9976234e+02
4.199111732e-01 1.8674932e+02
4.199951554e-01 1.7862516e+02
4.200791544e-01 1.6928421e+02
4.201631703e-01 -1.8407635e+01
4.202472029e-01 1.4893484e+02
4.203312523e-01 1.4050720e+02
4.204153186e-01 1.3008122e+02
4.204994016e-01 1.1858609e+02
4.205835015e-01 1.1327510e+02
4.206676182e-01 9.4192707e+01
4.207517518e-01 9.7570156e+01
4.208359021e-01 9.0412327e+01
4.209200693e-01 6.6887843e+01
4.210042533e-01 4.3763965e+01
4.210884541e-01 6.8029762e+01
4.211726718e-01 5.9023088e+01
4.212569064e-01 5.5999289e+01
4.213411578e-01 4.8177488e+01
4.214254260e-01 4.3491838e+01
4.215097111e-01 3.8352935e+01
4.215940130e-01 3.2709060e+01
4.216783318e-01 2.9112458e+01
4.217626675e-01 2.5070126e+01
4.218470200e-01 2.1226646e+01
4.219313894e-01 1.8063299e+01
4.220157757e-01 1.5052507e+01
4.221001789e-01 1.2357848e+01
4.221845989e-01 1.0012533e+01
4.222690358e-01 7.9809770e+00
4.223534896e-01 6.2368894e+00
4.224379603e-01 4.8002033e+00
4.225224479e-01 3.3815499e+00
4.226069524e-01 1.9119732e+00
4.226914738e-01 7.2132354e-01
4.227760121e-01 2.6449964e+00
4.228605673e-01 4.0306617e+00
4.229451394e-01 5.4465650e+00
4.230297284e-01 7.2341680e+00
4.231143344e-01 9.1723799e+00
4.231989572e-01 1.1416736e+01
4.232835970e-01 1.3956394e+01
4.233682537e-01 1.6987495e+01
4.234529274e-01 2.0386804e+01
4.235376180e-01 2.4520467e+01
4.236223255e-01 2.8785463e+01
4.237070500e-01 3.3305225e+01
4.237917914e-01 3.8276857e+01
4.238765497e-01 4.4545054e+01
4.239613250e-01 5.0491726e+01
4.240461173e-01 5.7585998e+01
4.241309265e-01 6.3169414e+01
4.242157527e-01 7.0029023e+01
4.243005959e-01 7.8463728e+01
4.243854560e-01 8.6038472e+01
4.244703331e-01 9.3933021e+01
4.245552272e-01 1.0157169e+02
4.246401382e-01 1.1085289e+02
4.247250662e-01 1.1705093e+02
4.248100112e-01 1.2190632e+02
4.248949732e-01 1.2457611e+02
4.249799522e-01 1.2858715e+02
4.250649482e-01 -7.0171871e+00
4.251499612e-01 1.1122065e+02
4.252349912e-01 7.5316818e+01
4.253200382e-01 3.7356277e+01
4.254051022e-01 8.5187003e+00
4.254901832e-01 1.2253116e+01
4.255752813e-01 5.4400270e+01
4.256603963e-01 1.0350818e+02
4.257455284e-01 1.4416817e+02
4.258306775e-01 1.7864079e+02
4.259158436e-01 2.0840686e+02
4.260010268e-01 2.3149592e+02
4.260862270e-01 2.5354957e+02
4.261714443e-01 2.6862742e+02
4.262566786e-01 3.0623967e+02
4.263419299e-01 3.0246680e+02
4.264271983e-01 3.1876159e+02
4.265124837e-01 3.3492126e+02
4.265977862e-01 3.4711038e+02
4.266831058e-01 3.4554529e+02
4.267684424e-01 3.5968471e+02
4.268537961e-01 3.4701101e+02
4.269391668e-01 3.5948094e+02
4.270245547e-01 3.0660452e+02
4.271099596e-01 1.9156588e+02
4.271953816e-01 2.3877139e+01
4.272808207e-01 1.3852194e+02
4.273662768e-01 4.8534293e+01
4.274517501e-01 -1.2356802e+01
4.275372404e-01 2.5038265e+01
4.276227479e-01 7.7999344e+01
4.277082724e-01 1.5574641e+02
4.277938141e-01 2.5511515e+02
4.278793728e-01 3.7034271e+02
4.279649487e-01 4.2373092e+02
4.280505417e-01 4.1635667e+02
4.281361518e-01 4.5753770e+02
4.282217790e-01 3.9476301e+02
4.283074234e-01 3.2907047e+02
4.283930849e-01 4.6018876e+02
4.284787635e-01 5.0543494e+02
4.285644592e-01 1.5090685e+02
4.286501721e-01 4.0473343e+02
4.287359022e-01 2.7095600e+02
4.288216494e-01 1.4189890e+02
4.289074137e-01 4.2120097e+01
4.289931952e-01 1.1388685e+01
4.290789938e-01 7.9478071e+01
4.291648096e-01 2.0846599e+02
4.292506426e-01 4.0110425e+02
4.293364927e-01 4.5122942e+02
4.294223600e-01 5.3825679e+02
4.295082445e-01 5.3112268e+02
4.295941461e-01 4.1801841e+02
4.296800649e-01 6.6091058e+02
4.297660010e-01 8.7981827e+02
4.298519542e-01 2.9131378e+02
4.299379245e-01 7.1708341e+02
4.300239121e-01 6.9114525e+02
4.301099169e-01 6.8335323e+02
4.301959389e-01 6.3128273e+02
4.302819781e-01 2.9990683e+02
4.303680345e-01 9.4908747e+02
4.304541081e-01 1.3590218e+03
4.305401989e-01 3.5779515e+02
4.306263070e-01 6.8114806e+02
4.307124322e-01 6.0220429e+02
4.307985747e-01 2.1429741e+02
4.308847344e-01 8.3926876e+02
4.309709114e-01 -3.5962258e+01
4.310571055e-01 1.6270864e+03
4.311433170e-01 1.4714741e+03
4.312295456e-01 1.3290588e+03
4.313157915e-01 1.2537633e+03
4.314020547e-01 1.0448901e+03
4.314883351e-01 4.2406872e+02
4.315746328e-01 1.5450107e+03
4.316609477e-01 9.4077752e+02
4.317472799e-01 1.3673893e+03
4.318336293e-01 6.5596650e+02
4.319199961e-01 5.1614684e+02
4.320063801e-01 1.0031869e+03
4.320927813e-01 1.4252989e+03
4.321791999e-01 1.3151554e+03
4.322656357e-01 1.8152513e+03
4.323520889e-01 1.9211850e+03
4.324385593e-01 1.4622357e+03
4.325250470e-01 5.5725445e+02
4.326115520e-01 4.0271422e+02
4.326980743e-01 1.3385773e+03
4.327846139e-01 1.9409134e+03
4.328711709e-01 2.3525171e+03
4.329577451e-01 1.8472000e+03
4.330443366e-01 1.3090422e+03
4.331309455e-01 2.0187673e+03
4.332175717e-01 1.4784518e+03
4.333042152e-01 5.6350404e+02
4.333908761e-01 2.0054301e+03
4.334775542e-01 2.2618363e+03
4.335642497e-01 1.6791768e+03
4.336509626e-01 2.3569690e+03
4.337376928e-01 2.8316984e+02
4.338244403e-01 1.4638403e+03
4.339112052e-01 1.5886213e+03
4.339979874e-01 6.4679024e+02
4.340847870e-01 1.8012903e+03
4.341716040e-01 2.6339760e+03
4.342584383e-01 2.6038392e+03
4.343452900e-01 1.3607553e+03
4.344321591e-01 8.8879052e+02
4.345190455e-01 1.4493262e+03
4.346059493e-01 2.7339463e+03
4.346928705e-01 2.9416592e+03
4.347798091e-01 2.3132476e+03
4.348667650e-01 1.0197198e+03
4.349537384e-01 3.3342639e+03
4.350407291e-01 1.9777253e+03
4.351277373e-01 7.2736451e+02
4.352147628e-01 1.4104939e+02
4.353018058e-01 7.0612741e+02
4.353888661e-01 1.7590286e+03
4.354759439e-01 1.6974010e+03
4.355630391e-01 2.1829972e+03
4.356501517e-01 1.8580203e+03
4.357372817e-01 2.7929042e+03
4.358244292e-01 1.5543681e+03
4.359115941e-01 7.9962365e+02
4.359987764e-01 1.3205328e+03
4.360859762e-01 3.1878123e+03
4.361731934e-01 2.6939470e+03
4.362604280e-01 6.4369568e+02
4.363476801e-01 1.5128463e+03
4.364349496e-01 1.4005904e+03
4.365222366e-01 3.2595676e+03
4.366095411e-01 4.2285380e+03
4.366968630e-01 3.3566171e+03
4.367842023e-01 1.5238253e+03
4.368715592e-01 1.8533111e+03
4.369589335e-01 4.2911438e+03
4.370463253e-01 2.8947799e+03
4.371337345e-01 2.6575431e+03
4.372211613e-01 2.9303320e+03
4.373086055e-01 3.2708746e+03
4.373960672e-01 3.3295920e+03
4.374835465e-01 1.9214025e+03
4.375710432e-01 3.1923714e+00
4.376585574e-01 9.8951023e+02
4.377460891e-01 2.4420929e+03
4.378336383e-01 1.2525979e+03
4.379212050e-01 1.2653651e+03
4.380087893e-01 1.7625461e+03
4.380963910e-01 2.5862389e+03
4.381840103e-01 1.5829385e+03
4.382716471e-01 7.4286347e+02
4.383593014e-01 2.8692872e+02
4.384469733e-01 -5.7682049e+02
4.385346627e-01 1.7375231e+03
4.386223696e-01 2.4563077e+03
4.387100941e-01 2.8235054e+03
4.387978361e-01 2.4717777e+03
4.388855957e-01 1.6678781e+03
4.389733728e-01 7.2801082e+02
4.390611675e-01 1.5855106e+03
4.391489797e-01 2.2253955e+02
4.392368095e-01 1.0403859e+03
4.393246569e-01 3.1174928e+03
4.394125218e-01 3.6504598e+03
4.395004043e-01 2.1864532e+03
4.395883044e-01 1.6448095e+03
4.396762220e-01 2.1438651e+03
4.397641573e-01 5.0839928e+03
4.398521101e-01 2.2097876e+03
4.399400805e-01 3.6998126e+03
4.400280686e-01 2.1719711e+03
4.401160742e-01 2.2985829e+03
4.402040974e-01 3.1765594e+03
4.402921382e-01 1.8072345e+03
4.403801966e-01 1.9972623e+03
4.404682727e-01 -1.4916905e+02
4.405563663e-01 2.2802618e+03
4.406444776e-01 7.3544558e+02
4.407326065e-01 1.0433463e+02
4.408207530e-01 7.1422394e+02
4.409089172e-01 1.9957014e+03
4.409970990e-01 3.4863942e+03
4.410852984e-01 2.1869420e+03
4.411735154e-01 1.9492448e+03
4.412617501e-01 3.4837569e+03
4.413500025e-01 1.9418314e+03
4.414382725e-01 5.9424289e+02
4.415265601e-01 2.7948568e+03
4.416148655e-01 3.4772199e+03
4.417031884e-01 2.9074589e+03
4.417915291e-01 3.5596287e+03
4.418798874e-01 2.8777802e+03
4.419682633e-01 4.8884555e+03
4.420566570e-01 1.7026811e+03
4.421450683e-01 2.4626335e+03
4.422334973e-01 1.4545361e+03
4.423219440e-01 2.0858686e+03
4.424104084e-01 1.8324257e+03
4.424988905e-01 6.2174438e+02
4.425873903e-01 6.0349586e+02
4.426759078e-01 2.5211530e+02
4.427644430e-01 4.7202563e+02
4.428529958e-01 8.8610075e+02
4.429415664e-01 -2.3130434e+01
4.430301548e-01 9.5343081e+02
4.431187608e-01 1.3455709e+03
4.432073845e-01 1.0882401e+03
4.432960260e-01 1.0201577e+03
4.433846852e-01 1.5366786e+03
4.434733622e-01 3.5723473e+02
4.435620568e-01 1.4000777e+01
4.436507692e-01 2.0295133e+03
4.437394994e-01 -4.5962688e+02
4.438282473e-01 1.5171873e+03
4.439170129e-01 2.0273725e+03
4.440057963e-01 1.2557900e+03
4.440945975e-01 1.0639590e+03
4.441834164e-01 6.7560555e+02
4.442722531e-01 1.1367505e+03
4.443611076e-01 2.0579821e+03
4.444499798e-01 1.7304903e+03
4.445388698e-01 4.2623413e+03
4.446277776e-01 2.3257700e+03
4.447167031e-01 9.7058755e+02
4.448056464e-01 8.0564608e+02
4.448946076e-01 2.0500048e+03
4.449835865e-01 4.1174716e+03
4.450725832e-01 5.4395042e+02
4.451615977e-01 3.7430142e+03
4.452506301e-01 3.0026400e+03
4.453396802e-01 2.1233814e+03
4.454287481e-01 7.3795100e+02
4.455178339e-01 2.0727598e+02
4.456069374e-01 7.3258942e+02
4.456960588e-01 1.7785961e+03
4.457851980e-01 3.4986854e+03
4.458743551e-01 3.3710508e+03
4.459635299e-01 -1.2121514e+02
4.460527226e-01 1.6495496e+03
4.461419332e-01 -2.8375648e+02
4.462311616e-01 1.2565596e+03
4.463204078e-01 1.0037956e+03
4.464096719e-01 8.9357844e+02
4.464989538e-01 9.5565716e+02
4.465882536e-01 9.9989535e+02
4.466775713e-01 1.7867483e+03
4.467669068e-01 3.5197578e+03
4.468562602e-01 5.5287870e+03
4.469456314e-01 3.0031390e+03
4.470350205e-01 4.9065334e+02
4.471244275e-01 8.5644421e+02
4.472138524e-01 8.4482802e+02
4.473032952e-01 1.4007878e+03
4.473927559e-01 2.9670725e+03
4.474822344e-01 5.7523634e+02
4.475717309e-01 7.7536521e+02
4.476612452e-01 1.4160639e+03
4.477507775e-01 1.4824569e+03
4.478403276e-01 2.9644060e+03
4.479298957e-01 4.3447306e+03
4.480194817e-01 5.4681208e+03
4.481090855e-01 4.3474886e+03
4.481987074e-01 9.6587054e+02
4.482883471e-01 1.0752827e+03
4.483780048e-01 2.4819518e+03
4.484676804e-01 1.6358637e+03
4.485573739e-01 1.4356398e+03
4.486470854e-01 1.6960809e+03
4.487368148e-01 9.8260527e+02
4.488265622e-01 1.8593293e+03
4.489163275e-01 1.3399596e+03
4.490061107e-01 2.3483466e+03
4.490959120e-01 6.3072916e+03
4.491857312e-01 2.4735954e+03
4.492755683e-01 6.4328734e+02
4.493654234e-01 6.5703066e+03
4.494552965e-01 4.1587469e+03
4.495451876e-01 4.0324455e+03
4.496350966e-01 -2.4052733e+02
4.497250236e-01 1.0987162e+03
4.498149686e-01 3.4529932e+03
4.499049316e-01 6.1272379e+03
4.499949126e-01 6.9488341e+03
4.500849116e-01 6.8696880e+03
4.501749286e-01 3.8178071e+03
4.502649635e-01 4.8485267e+03
4.503550165e-01 9.4014787e+02
4.504450875e-01 6.3430271e+03
4.505351766e-01 1.5878036e+03
4.506252836e-01 1.2486498e+03
4.507154087e-01 8.6655335e+02
4.508055517e-01 6.5578525e+02
4.508957128e-01 1.8322518e+03
4.509858920e-01 5.1744093e+03
4.510760892e-01 3.6907419e+03
4.511663044e-01 1.3559934e+03
4.512565376e-01 3.8945117e+02
4.513467890e-01 6.0059834e+02
4.514370583e-01 5.4733546e+02
4.515273457e-01 6.3804452e+02
4.516176512e-01 2.4241957e+03
4.517079747e-01 4.3714493e+03
4.517983163e-01 3.3800278e+03
4.518886760e-01 1.9361152e+03
4.519790537e-01 3.7130962e+03
4.520694495e-01 3.9191368e+03
4.521598634e-01 7.1672818e+02
4.522502954e-01 -6.0362019e+02
4.523407454e-01 1.0558339e+04
4.524312136e-01 1.1003214e+03
4.525216998e-01 1.6862017e+03
4.526122042e-01 2.5646977e+03
4.527027266e-01 2.8455428e+03
4.527932672e-01 1.4623546e+03
4.528838258e-01 1.2247247e+03
4.529744026e-01 7.1934615e+02
4.530649975e-01 1.6279210e+03
4.531556105e-01 6.9085082e+03
4.532462416e-01 2.8802456e+03
4.533368908e-01 4.9435172e+03
4.534275582e-01 1.9243388e+03
4.535182437e-01 9.4716597e+02
4.536089474e-01 1.3031774e+03
4.536996692e-01 9.6222603e+02
4.537904091e-01 2.7106737e+03
4.538811672e-01 8.6863782e+03
4.539719434e-01 9.1432821e+03
4.540627378e-01 4.8652625e+03
4.541535503e-01 5.8193611e+03
4.542443811e-01 3.1559169e+03
4.543352299e-01 6.8230646e+03
4.544260970e-01 2.7749904e+03
4.545169822e-01 6.4779658e+02
4.546078856e-01 1.6896620e+03
4.546988072e-01 3.9612808e+03
4.547897469e-01 3.8740982e+03
4.548807049e-01 7.1191362e+02
4.549716810e-01 4.5181772e+03
4.550626754e-01 1.3639275e+03
4.551536879e-01 1.2361748e+03
4.552447186e-01 2.1854743e+03
4.553357676e-01 4.3178206e+03
4.554268347e-01 3.1914099e+03
4.555179201e-01 3.5417333e+03
4.556090237e-01 4.3269699e+03
4.557001455e-01 4.2690107e+03
4.557912855e-01 2.3775843e+03
4.558824438e-01 5.0530226e+03
4.559736203e-01 6.2461235e+02
4.560648150e-01 1.6084413e+03
4.561560279e-01 6.3840572e+03
4.562472592e-01 -7.2496977e+01
4.563385086e-01 6.7899247e+03
4.564297763e-01 1.0645115e+03
4.565210623e-01 3.0569278e+03
4.566123665e-01 5.1042496e+03
4.567036889e-01 6.5881724e+03
4.567950297e-01 7.1378597e+03
4.568863887e-01 8.1596696e+03
4.569777660e-01 7.3918082e+03
